id_fact_order|order_id|product_id|customer_id|order_date|supplier_id|category_id|quantity|unit_price|discount|amount|freight
996|10624|29|THECR|1997-08-07|12|6|6|123.79|0.0|742.74|94.8
997|10624|44|THECR|1997-08-07|20|2|10|19.45|0.0|194.5|94.8
998|10625|14|ANATR|1997-08-08|6|7|3|23.25|0.0|69.75|43.9
999|10625|42|ANATR|1997-08-08|20|5|5|14.0|0.0|70.0|43.9
1000|10625|60|ANATR|1997-08-08|28|4|10|34.0|0.0|340.0|43.9
1001|10626|53|BERGS|1997-08-11|24|6|12|32.8|0.0|393.59999999999997|138.69
1002|10626|60|BERGS|1997-08-11|28|4|20|34.0|0.0|680.0|138.69
1003|10626|71|BERGS|1997-08-11|15|4|20|21.5|0.0|430.0|138.69
1004|10627|62|SAVEA|1997-08-11|29|3|15|49.3|0.0|739.5|107.46
1005|10627|73|SAVEA|1997-08-11|17|8|35|15.0|0.15|525.0|107.46
1006|10628|1|BLONP|1997-08-12|8|1|25|18.0|0.0|450.0|30.36
1007|10629|29|GODOS|1997-08-12|12|6|20|123.79|0.0|2475.8|85.46
1008|10629|64|GODOS|1997-08-12|12|5|9|33.25|0.0|299.25|85.46
1009|10630|55|KOENE|1997-08-13|25|6|12|24.0|0.05|288.0|32.35
1010|10630|76|KOENE|1997-08-13|23|1|35|18.0|0.0|630.0|32.35
1011|10631|75|LAMAI|1997-08-14|12|1|8|7.75|0.1|62.0|0.87
1012|10632|2|WANDK|1997-08-14|1|1|30|19.0|0.05|570.0|41.38
1013|10632|33|WANDK|1997-08-14|15|4|20|2.5|0.05|50.0|41.38
1014|10633|12|ERNSH|1997-08-15|5|4|36|38.0|0.15|1368.0|477.9
1015|10633|13|ERNSH|1997-08-15|6|8|13|6.0|0.15|78.0|477.9
1016|10633|26|ERNSH|1997-08-15|11|3|35|31.23|0.15|1093.05|477.9
1017|10633|62|ERNSH|1997-08-15|29|3|80|49.3|0.15|3944.0|477.9
1018|10634|7|FOLIG|1997-08-15|3|7|35|30.0|0.0|1050.0|487.38
1019|10634|18|FOLIG|1997-08-15|7|8|50|62.5|0.0|3125.0|487.38
1020|10634|51|FOLIG|1997-08-15|24|7|15|53.0|0.0|795.0|487.38
1021|10634|75|FOLIG|1997-08-15|12|1|2|7.75|0.0|15.5|487.38
1022|10635|4|MAGAA|1997-08-18|2|2|10|22.0|0.1|220.0|47.46
1023|10635|5|MAGAA|1997-08-18|2|2|15|21.35|0.1|320.25|47.46
1024|10635|22|MAGAA|1997-08-18|9|5|40|21.0|0.0|840.0|47.46
1025|10636|4|WARTH|1997-08-19|2|2|25|22.0|0.0|550.0|1.15
1026|10636|58|WARTH|1997-08-19|27|8|6|13.25|0.0|79.5|1.15
1027|10637|11|QUEEN|1997-08-19|5|4|10|21.0|0.0|210.0|201.29
1028|10637|50|QUEEN|1997-08-19|23|3|25|16.25|0.05|406.25|201.29
1029|10637|56|QUEEN|1997-08-19|26|5|60|38.0|0.05|2280.0|201.29
1030|10638|45|LINOD|1997-08-20|21|8|20|9.5|0.0|190.0|158.44
1031|10638|65|LINOD|1997-08-20|2|2|21|21.05|0.0|442.05|158.44
1032|10638|72|LINOD|1997-08-20|14|4|60|34.8|0.0|2088.0|158.44
1033|10639|18|SANTG|1997-08-20|7|8|8|62.5|0.0|500.0|38.64
1034|10640|69|WANDK|1997-08-21|15|4|20|36.0|0.25|720.0|23.55
1035|10640|70|WANDK|1997-08-21|7|1|15|15.0|0.25|225.0|23.55
1036|10641|2|HILAA|1997-08-22|1|1|50|19.0|0.0|950.0|179.61
1037|10641|40|HILAA|1997-08-22|19|8|60|18.4|0.0|1104.0|179.61
1038|10642|21|SIMOB|1997-08-22|8|3|30|10.0|0.2|300.0|41.89
1039|10642|61|SIMOB|1997-08-22|29|2|20|28.5|0.2|570.0|41.89
1040|10643|28|ALFKI|1997-08-25|12|7|15|45.6|0.25|684.0|29.46
1041|10643|39|ALFKI|1997-08-25|18|1|21|18.0|0.25|378.0|29.46
1042|10643|46|ALFKI|1997-08-25|21|8|2|12.0|0.25|24.0|29.46
1043|10644|18|WELLI|1997-08-25|7|8|4|62.5|0.1|250.0|0.14
1044|10644|43|WELLI|1997-08-25|20|1|20|46.0|0.0|920.0|0.14
1045|10644|46|WELLI|1997-08-25|21|8|21|12.0|0.1|252.0|0.14
1046|10645|18|HANAR|1997-08-26|7|8|20|62.5|0.0|1250.0|12.41
1047|10645|36|HANAR|1997-08-26|17|8|15|19.0|0.0|285.0|12.41
1048|10646|1|HUNGO|1997-08-27|8|1|15|18.0|0.25|270.0|142.33
1049|10646|10|HUNGO|1997-08-27|4|8|18|31.0|0.25|558.0|142.33
1050|10646|71|HUNGO|1997-08-27|15|4|30|21.5|0.25|645.0|142.33
1051|10646|77|HUNGO|1997-08-27|12|2|35|13.0|0.25|455.0|142.33
1052|10647|19|QUEDE|1997-08-27|8|3|30|9.2|0.0|276.0|45.54
1053|10647|39|QUEDE|1997-08-27|18|1|20|18.0|0.0|360.0|45.54
1054|10648|22|RICAR|1997-08-28|9|5|15|21.0|0.0|315.0|14.25
1055|10648|24|RICAR|1997-08-28|10|1|15|4.5|0.15|67.5|14.25
1056|10649|28|MAISD|1997-08-28|12|7|20|45.6|0.0|912.0|6.2
1057|10649|72|MAISD|1997-08-28|14|4|15|34.8|0.0|522.0|6.2
1058|10650|30|FAMIA|1997-08-29|13|8|30|25.89|0.0|776.7|176.81
1059|10650|53|FAMIA|1997-08-29|24|6|25|32.8|0.05|819.9999999999999|176.81
1060|10650|54|FAMIA|1997-08-29|25|6|30|7.45|0.0|223.5|176.81
1061|10651|19|WANDK|1997-09-01|8|3|12|9.2|0.25|110.39999999999999|20.6
1062|10651|22|WANDK|1997-09-01|9|5|20|21.0|0.25|420.0|20.6
1063|10652|30|GOURL|1997-09-01|13|8|2|25.89|0.25|51.78|7.14
1064|10652|42|GOURL|1997-09-01|20|5|20|14.0|0.0|280.0|7.14
1065|10653|16|FRANK|1997-09-02|7|3|30|17.45|0.1|523.5|93.25
1066|10653|60|FRANK|1997-09-02|28|4|20|34.0|0.1|680.0|93.25
1067|10654|4|BERGS|1997-09-02|2|2|12|22.0|0.1|264.0|55.26
1068|10654|39|BERGS|1997-09-02|18|1|20|18.0|0.1|360.0|55.26
1069|10654|54|BERGS|1997-09-02|25|6|6|7.45|0.1|44.7|55.26
1070|10655|41|REGGC|1997-09-03|19|8|20|9.65|0.2|193.0|4.41
1071|10656|14|GREAL|1997-09-04|6|7|3|23.25|0.1|69.75|57.15
1072|10656|44|GREAL|1997-09-04|20|2|28|19.45|0.1|544.6|57.15
1073|10656|47|GREAL|1997-09-04|22|3|6|9.5|0.1|57.0|57.15
1074|10657|15|SAVEA|1997-09-04|6|2|50|15.5|0.0|775.0|352.69
1075|10657|41|SAVEA|1997-09-04|19|8|24|9.65|0.0|231.60000000000002|352.69
1076|10657|46|SAVEA|1997-09-04|21|8|45|12.0|0.0|540.0|352.69
1077|10657|47|SAVEA|1997-09-04|22|3|10|9.5|0.0|95.0|352.69
1078|10657|56|SAVEA|1997-09-04|26|5|45|38.0|0.0|1710.0|352.69
1079|10657|60|SAVEA|1997-09-04|28|4|30|34.0|0.0|1020.0|352.69
1080|10658|21|QUICK|1997-09-05|8|3|60|10.0|0.0|600.0|364.15
1081|10658|40|QUICK|1997-09-05|19|8|70|18.4|0.05|1288.0|364.15
1082|10658|60|QUICK|1997-09-05|28|4|55|34.0|0.05|1870.0|364.15
1083|10658|77|QUICK|1997-09-05|12|2|70|13.0|0.05|910.0|364.15
1084|10659|31|QUEEN|1997-09-05|14|4|20|12.5|0.05|250.0|105.81
1085|10659|40|QUEEN|1997-09-05|19|8|24|18.4|0.05|441.59999999999997|105.81
1086|10659|70|QUEEN|1997-09-05|7|1|40|15.0|0.05|600.0|105.81
1087|10660|20|HUNGC|1997-09-08|8|3|21|81.0|0.0|1701.0|111.29
1088|10661|39|HUNGO|1997-09-09|18|1|3|18.0|0.2|54.0|17.55
1089|10661|58|HUNGO|1997-09-09|27|8|49|13.25|0.2|649.25|17.55
1090|10662|68|LONEP|1997-09-09|8|3|10|12.5|0.0|125.0|1.28
1091|10663|40|BONAP|1997-09-10|19|8|30|18.4|0.05|552.0|113.15
1092|10663|42|BONAP|1997-09-10|20|5|30|14.0|0.05|420.0|113.15
1093|10663|51|BONAP|1997-09-10|24|7|20|53.0|0.05|1060.0|113.15
1094|10664|10|FURIB|1997-09-10|4|8|24|31.0|0.15|744.0|1.27
1095|10664|56|FURIB|1997-09-10|26|5|12|38.0|0.15|456.0|1.27
1096|10664|65|FURIB|1997-09-10|2|2|15|21.05|0.15|315.75|1.27
1097|10665|51|LONEP|1997-09-11|24|7|20|53.0|0.0|1060.0|26.31
1098|10665|59|LONEP|1997-09-11|28|4|1|55.0|0.0|55.0|26.31
1099|10665|76|LONEP|1997-09-11|23|1|10|18.0|0.0|180.0|26.31
1100|10666|29|RICSU|1997-09-12|12|6|36|123.79|0.0|4456.4400000000005|232.42
1101|10666|65|RICSU|1997-09-12|2|2|10|21.05|0.0|210.5|232.42
1102|10667|69|ERNSH|1997-09-12|15|4|45|36.0|0.2|1620.0|78.09
1103|10667|71|ERNSH|1997-09-12|15|4|14|21.5|0.2|301.0|78.09
1104|10668|31|WANDK|1997-09-15|14|4|8|12.5|0.1|100.0|47.22
1105|10668|55|WANDK|1997-09-15|25|6|4|24.0|0.1|96.0|47.22
1106|10668|64|WANDK|1997-09-15|12|5|15|33.25|0.1|498.75|47.22
1107|10669|36|SIMOB|1997-09-15|17|8|30|19.0|0.0|570.0|24.39
1108|10670|23|FRANK|1997-09-16|9|5|32|9.0|0.0|288.0|203.48
1109|10670|46|FRANK|1997-09-16|21|8|60|12.0|0.0|720.0|203.48
1110|10670|67|FRANK|1997-09-16|16|1|25|14.0|0.0|350.0|203.48
1111|10670|73|FRANK|1997-09-16|17|8|50|15.0|0.0|750.0|203.48
1112|10670|75|FRANK|1997-09-16|12|1|25|7.75|0.0|193.75|203.48
1113|10671|16|FRANR|1997-09-17|7|3|10|17.45|0.0|174.5|30.34
1114|10671|62|FRANR|1997-09-17|29|3|10|49.3|0.0|493.0|30.34
1115|10671|65|FRANR|1997-09-17|2|2|12|21.05|0.0|252.60000000000002|30.34
1116|10672|38|BERGS|1997-09-17|18|1|15|263.5|0.1|3952.5|95.75
1117|10672|71|BERGS|1997-09-17|15|4|12|21.5|0.0|258.0|95.75
1118|10673|16|WILMK|1997-09-18|7|3|3|17.45|0.0|52.349999999999994|22.76
1119|10673|42|WILMK|1997-09-18|20|5|6|14.0|0.0|84.0|22.76
1120|10673|43|WILMK|1997-09-18|20|1|6|46.0|0.0|276.0|22.76
1121|10674|23|ISLAT|1997-09-18|9|5|5|9.0|0.0|45.0|0.9
1122|10675|14|FRANK|1997-09-19|6|7|30|23.25|0.0|697.5|31.85
1123|10675|53|FRANK|1997-09-19|24|6|10|32.8|0.0|328.0|31.85
1124|10675|58|FRANK|1997-09-19|27|8|30|13.25|0.0|397.5|31.85
1125|10676|10|TORTU|1997-09-22|4|8|2|31.0|0.0|62.0|2.01
1126|10676|19|TORTU|1997-09-22|8|3|7|9.2|0.0|64.39999999999999|2.01
1127|10676|44|TORTU|1997-09-22|20|2|21|19.45|0.0|408.45|2.01
1128|10677|26|ANTON|1997-09-22|11|3|30|31.23|0.15|936.9|4.03
1129|10677|33|ANTON|1997-09-22|15|4|8|2.5|0.15|20.0|4.03
1130|10678|12|SAVEA|1997-09-23|5|4|100|38.0|0.0|3800.0|388.98
1131|10678|33|SAVEA|1997-09-23|15|4|30|2.5|0.0|75.0|388.98
1132|10678|41|SAVEA|1997-09-23|19|8|120|9.65|0.0|1158.0|388.98
1133|10678|54|SAVEA|1997-09-23|25|6|30|7.45|0.0|223.5|388.98
1134|10679|59|BLONP|1997-09-23|28|4|12|55.0|0.0|660.0|27.94
1135|10680|16|OLDWO|1997-09-24|7|3|50|17.45|0.25|872.5|26.61
1136|10680|31|OLDWO|1997-09-24|14|4|20|12.5|0.25|250.0|26.61
1137|10680|42|OLDWO|1997-09-24|20|5|40|14.0|0.25|560.0|26.61
1138|10681|19|GREAL|1997-09-25|8|3|30|9.2|0.1|276.0|76.13
1139|10681|21|GREAL|1997-09-25|8|3|12|10.0|0.1|120.0|76.13
1140|10681|64|GREAL|1997-09-25|12|5|28|33.25|0.0|931.0|76.13
1141|10682|33|ANTON|1997-09-25|15|4|30|2.5|0.0|75.0|36.13
1142|10682|66|ANTON|1997-09-25|2|2|4|17.0|0.0|68.0|36.13
1143|10682|75|ANTON|1997-09-25|12|1|30|7.75|0.0|232.5|36.13
1144|10683|52|DUMON|1997-09-26|24|5|9|7.0|0.0|63.0|4.4
1145|10684|40|OTTIK|1997-09-26|19|8|20|18.4|0.0|368.0|145.63
1146|10684|47|OTTIK|1997-09-26|22|3|40|9.5|0.0|380.0|145.63
1147|10684|60|OTTIK|1997-09-26|28|4|30|34.0|0.0|1020.0|145.63
1148|10685|10|GOURL|1997-09-29|4|8|20|31.0|0.0|620.0|33.75
1149|10685|41|GOURL|1997-09-29|19|8|4|9.65|0.0|38.6|33.75
1150|10685|47|GOURL|1997-09-29|22|3|15|9.5|0.0|142.5|33.75
1151|10686|17|PICCO|1997-09-30|7|6|30|39.0|0.2|1170.0|96.5
1152|10686|26|PICCO|1997-09-30|11|3|15|31.23|0.0|468.45|96.5
1153|10687|9|HUNGO|1997-09-30|4|6|50|97.0|0.25|4850.0|296.43
1154|10687|29|HUNGO|1997-09-30|12|6|10|123.79|0.0|1237.9|296.43
1155|10687|36|HUNGO|1997-09-30|17|8|6|19.0|0.25|114.0|296.43
1156|10688|10|VAFFE|1997-10-01|4|8|18|31.0|0.1|558.0|299.09
1157|10688|28|VAFFE|1997-10-01|12|7|60|45.6|0.1|2736.0|299.09
1158|10688|34|VAFFE|1997-10-01|16|1|14|14.0|0.0|196.0|299.09
1159|10689|1|BERGS|1997-10-01|8|1|35|18.0|0.25|630.0|13.42
1160|10690|56|HANAR|1997-10-02|26|5|20|38.0|0.25|760.0|15.8
1161|10690|77|HANAR|1997-10-02|12|2|30|13.0|0.25|390.0|15.8
1162|10691|1|QUICK|1997-10-03|8|1|30|18.0|0.0|540.0|810.05
1163|10691|29|QUICK|1997-10-03|12|6|40|123.79|0.0|4951.6|810.05
1164|10691|43|QUICK|1997-10-03|20|1|40|46.0|0.0|1840.0|810.05
1165|10691|44|QUICK|1997-10-03|20|2|24|19.45|0.0|466.79999999999995|810.05
1166|10691|62|QUICK|1997-10-03|29|3|48|49.3|0.0|2366.3999999999996|810.05
1167|10692|63|ALFKI|1997-10-03|7|2|20|43.9|0.0|878.0|61.02
1168|10693|9|WHITC|1997-10-06|4|6|6|97.0|0.0|582.0|139.34
1169|10693|54|WHITC|1997-10-06|25|6|60|7.45|0.15|447.0|139.34
1170|10693|69|WHITC|1997-10-06|15|4|30|36.0|0.15|1080.0|139.34
1171|10693|73|WHITC|1997-10-06|17|8|15|15.0|0.15|225.0|139.34
1172|10694|7|QUICK|1997-10-06|3|7|90|30.0|0.0|2700.0|398.36
1173|10694|59|QUICK|1997-10-06|28|4|25|55.0|0.0|1375.0|398.36
1174|10694|70|QUICK|1997-10-06|7|1|50|15.0|0.0|750.0|398.36
1175|10695|8|WILMK|1997-10-07|3|2|10|40.0|0.0|400.0|16.72
1176|10695|12|WILMK|1997-10-07|5|4|4|38.0|0.0|152.0|16.72
1177|10695|24|WILMK|1997-10-07|10|1|20|4.5|0.0|90.0|16.72
1178|10696|17|WHITC|1997-10-08|7|6|20|39.0|0.0|780.0|102.55
1179|10696|46|WHITC|1997-10-08|21|8|18|12.0|0.0|216.0|102.55
1180|10697|19|LINOD|1997-10-08|8|3|7|9.2|0.25|64.39999999999999|45.52
1181|10697|35|LINOD|1997-10-08|16|1|9|18.0|0.25|162.0|45.52
1182|10697|58|LINOD|1997-10-08|27|8|30|13.25|0.25|397.5|45.52
1183|10697|70|LINOD|1997-10-08|7|1|30|15.0|0.25|450.0|45.52
1184|10698|11|ERNSH|1997-10-09|5|4|15|21.0|0.0|315.0|272.47
1185|10698|17|ERNSH|1997-10-09|7|6|8|39.0|0.05|312.0|272.47
1186|10698|29|ERNSH|1997-10-09|12|6|12|123.79|0.05|1485.48|272.47
1187|10698|65|ERNSH|1997-10-09|2|2|65|21.05|0.05|1368.25|272.47
1188|10698|70|ERNSH|1997-10-09|7|1|8|15.0|0.05|120.0|272.47
1189|10699|47|MORGK|1997-10-09|22|3|12|9.5|0.0|114.0|0.58
1190|10700|1|SAVEA|1997-10-10|8|1|5|18.0|0.2|90.0|65.1
1191|10700|34|SAVEA|1997-10-10|16|1|12|14.0|0.2|168.0|65.1
1192|10700|68|SAVEA|1997-10-10|8|3|40|12.5|0.2|500.0|65.1
1193|10700|71|SAVEA|1997-10-10|15|4|60|21.5|0.2|1290.0|65.1
1194|10701|59|HUNGO|1997-10-13|28|4|42|55.0|0.15|2310.0|220.31
1195|10701|71|HUNGO|1997-10-13|15|4|20|21.5|0.15|430.0|220.31
1196|10701|76|HUNGO|1997-10-13|23|1|35|18.0|0.15|630.0|220.31
1197|10702|3|ALFKI|1997-10-13|1|2|6|10.0|0.0|60.0|23.94
1198|10702|76|ALFKI|1997-10-13|23|1|15|18.0|0.0|270.0|23.94
1199|10703|2|FOLKO|1997-10-14|1|1|5|19.0|0.0|95.0|152.3
1200|10703|59|FOLKO|1997-10-14|28|4|35|55.0|0.0|1925.0|152.3
1201|10703|73|FOLKO|1997-10-14|17|8|35|15.0|0.0|525.0|152.3
1202|10704|4|QUEEN|1997-10-14|2|2|6|22.0|0.0|132.0|4.78
1203|10704|24|QUEEN|1997-10-14|10|1|35|4.5|0.0|157.5|4.78
1204|10704|48|QUEEN|1997-10-14|22|3|24|12.75|0.0|306.0|4.78
1205|10705|31|HILAA|1997-10-15|14|4|20|12.5|0.0|250.0|3.52
1206|10705|32|HILAA|1997-10-15|14|4|4|32.0|0.0|128.0|3.52
1207|10706|16|OLDWO|1997-10-16|7|3|20|17.45|0.0|349.0|135.63
1208|10706|43|OLDWO|1997-10-16|20|1|24|46.0|0.0|1104.0|135.63
1209|10706|59|OLDWO|1997-10-16|28|4|8|55.0|0.0|440.0|135.63
1210|10707|55|AROUT|1997-10-16|25|6|21|24.0|0.0|504.0|21.74
1211|10707|57|AROUT|1997-10-16|26|5|40|19.5|0.0|780.0|21.74
1212|10707|70|AROUT|1997-10-16|7|1|28|15.0|0.15|420.0|21.74
1213|10708|5|THEBI|1997-10-17|2|2|4|21.35|0.0|85.4|2.96
1214|10708|36|THEBI|1997-10-17|17|8|5|19.0|0.0|95.0|2.96
1215|10709|8|GOURL|1997-10-17|3|2|40|40.0|0.0|1600.0|210.8
1216|10709|51|GOURL|1997-10-17|24|7|28|53.0|0.0|1484.0|210.8
1217|10709|60|GOURL|1997-10-17|28|4|10|34.0|0.0|340.0|210.8
1218|10710|19|FRANS|1997-10-20|8|3|5|9.2|0.0|46.0|4.98
1219|10710|47|FRANS|1997-10-20|22|3|5|9.5|0.0|47.5|4.98
1220|10711|19|SAVEA|1997-10-21|8|3|12|9.2|0.0|110.39999999999999|52.41
1221|10711|41|SAVEA|1997-10-21|19|8|42|9.65|0.0|405.3|52.41
1222|10711|53|SAVEA|1997-10-21|24|6|120|32.8|0.0|3935.9999999999995|52.41
1223|10712|53|HUNGO|1997-10-21|24|6|3|32.8|0.05|98.39999999999999|89.93
1224|10712|56|HUNGO|1997-10-21|26|5|30|38.0|0.0|1140.0|89.93
1225|10713|10|SAVEA|1997-10-22|4|8|18|31.0|0.0|558.0|167.05
1226|10713|26|SAVEA|1997-10-22|11|3|30|31.23|0.0|936.9|167.05
1227|10713|45|SAVEA|1997-10-22|21|8|110|9.5|0.0|1045.0|167.05
1228|10713|46|SAVEA|1997-10-22|21|8|24|12.0|0.0|288.0|167.05
1229|10714|2|SAVEA|1997-10-22|1|1|30|19.0|0.25|570.0|24.49
1230|10714|17|SAVEA|1997-10-22|7|6|27|39.0|0.25|1053.0|24.49
1231|10714|47|SAVEA|1997-10-22|22|3|50|9.5|0.25|475.0|24.49
1232|10714|56|SAVEA|1997-10-22|26|5|18|38.0|0.25|684.0|24.49
1233|10714|58|SAVEA|1997-10-22|27|8|12|13.25|0.25|159.0|24.49
1234|10715|10|BONAP|1997-10-23|4|8|21|31.0|0.0|651.0|63.2
1235|10715|71|BONAP|1997-10-23|15|4|30|21.5|0.0|645.0|63.2
1236|10716|21|RANCH|1997-10-24|8|3|5|10.0|0.0|50.0|22.57
1237|10716|51|RANCH|1997-10-24|24|7|7|53.0|0.0|371.0|22.57
1238|10716|61|RANCH|1997-10-24|29|2|10|28.5|0.0|285.0|22.57
1239|10717|21|FRANK|1997-10-24|8|3|32|10.0|0.05|320.0|59.25
1240|10717|54|FRANK|1997-10-24|25|6|15|7.45|0.0|111.75|59.25
1241|10717|69|FRANK|1997-10-24|15|4|25|36.0|0.05|900.0|59.25
1242|10718|12|KOENE|1997-10-27|5|4|36|38.0|0.0|1368.0|170.88
1243|10718|16|KOENE|1997-10-27|7|3|20|17.45|0.0|349.0|170.88
1244|10718|36|KOENE|1997-10-27|17|8|40|19.0|0.0|760.0|170.88
1245|10718|62|KOENE|1997-10-27|29|3|20|49.3|0.0|986.0|170.88
1246|10719|18|LETSS|1997-10-27|7|8|12|62.5|0.25|750.0|51.44
1247|10719|30|LETSS|1997-10-27|13|8|3|25.89|0.25|77.67|51.44
1248|10719|54|LETSS|1997-10-27|25|6|40|7.45|0.25|298.0|51.44
1249|10720|35|QUEDE|1997-10-28|16|1|21|18.0|0.0|378.0|9.53
1250|10720|71|QUEDE|1997-10-28|15|4|8|21.5|0.0|172.0|9.53
1251|10721|44|QUICK|1997-10-29|20|2|50|19.45|0.05|972.5|48.92
1252|10722|2|SAVEA|1997-10-29|1|1|3|19.0|0.0|57.0|74.58
1253|10722|31|SAVEA|1997-10-29|14|4|50|12.5|0.0|625.0|74.58
1254|10722|68|SAVEA|1997-10-29|8|3|45|12.5|0.0|562.5|74.58
1255|10722|75|SAVEA|1997-10-29|12|1|42|7.75|0.0|325.5|74.58
1256|10723|26|WHITC|1997-10-30|11|3|15|31.23|0.0|468.45|21.72
1257|10724|10|MEREP|1997-10-30|4|8|16|31.0|0.0|496.0|57.75
1258|10724|61|MEREP|1997-10-30|29|2|5|28.5|0.0|142.5|57.75
1259|10725|41|FAMIA|1997-10-31|19|8|12|9.65|0.0|115.80000000000001|10.83
1260|10725|52|FAMIA|1997-10-31|24|5|4|7.0|0.0|28.0|10.83
1261|10725|55|FAMIA|1997-10-31|25|6|6|24.0|0.0|144.0|10.83
1262|10726|4|EASTC|1997-11-03|2|2|25|22.0|0.0|550.0|16.56
1263|10726|11|EASTC|1997-11-03|5|4|5|21.0|0.0|105.0|16.56
1264|10727|17|REGGC|1997-11-03|7|6|20|39.0|0.05|780.0|89.9
1265|10727|56|REGGC|1997-11-03|26|5|10|38.0|0.05|380.0|89.9
1266|10727|59|REGGC|1997-11-03|28|4|10|55.0|0.05|550.0|89.9
1267|10728|30|QUEEN|1997-11-04|13|8|15|25.89|0.0|388.35|58.33
1268|10728|40|QUEEN|1997-11-04|19|8|6|18.4|0.0|110.39999999999999|58.33
1269|10728|55|QUEEN|1997-11-04|25|6|12|24.0|0.0|288.0|58.33
1270|10728|60|QUEEN|1997-11-04|28|4|15|34.0|0.0|510.0|58.33
1271|10729|1|LINOD|1997-11-04|8|1|50|18.0|0.0|900.0|141.06
1272|10729|21|LINOD|1997-11-04|8|3|30|10.0|0.0|300.0|141.06
1273|10729|50|LINOD|1997-11-04|23|3|40|16.25|0.0|650.0|141.06
1274|10730|16|BONAP|1997-11-05|7|3|15|17.45|0.05|261.75|20.12
1275|10730|31|BONAP|1997-11-05|14|4|3|12.5|0.05|37.5|20.12
1276|10730|65|BONAP|1997-11-05|2|2|10|21.05|0.05|210.5|20.12
1277|10731|21|CHOPS|1997-11-06|8|3|40|10.0|0.05|400.0|96.65
1278|10731|51|CHOPS|1997-11-06|24|7|30|53.0|0.05|1590.0|96.65
1279|10732|76|BONAP|1997-11-06|23|1|20|18.0|0.0|360.0|16.97
1280|10733|14|BERGS|1997-11-07|6|7|16|23.25|0.0|372.0|110.11
1281|10733|28|BERGS|1997-11-07|12|7|20|45.6|0.0|912.0|110.11
1282|10733|52|BERGS|1997-11-07|24|5|25|7.0|0.0|175.0|110.11
1283|10734|6|GOURL|1997-11-07|3|2|30|25.0|0.0|750.0|1.63
1284|10734|30|GOURL|1997-11-07|13|8|15|25.89|0.0|388.35|1.63
1285|10734|76|GOURL|1997-11-07|23|1|20|18.0|0.0|360.0|1.63
1286|10735|61|LETSS|1997-11-10|29|2|20|28.5|0.1|570.0|45.97
1287|10735|77|LETSS|1997-11-10|12|2|2|13.0|0.1|26.0|45.97
1288|10736|65|HUNGO|1997-11-11|2|2|40|21.05|0.0|842.0|44.1
1289|10736|75|HUNGO|1997-11-11|12|1|20|7.75|0.0|155.0|44.1
1290|10737|13|VINET|1997-11-11|6|8|4|6.0|0.0|24.0|7.79
1291|10737|41|VINET|1997-11-11|19|8|12|9.65|0.0|115.80000000000001|7.79
1292|10738|16|SPECD|1997-11-12|7|3|3|17.45|0.0|52.349999999999994|2.91
1293|10739|36|VINET|1997-11-12|17|8|6|19.0|0.0|114.0|11.08
1294|10739|52|VINET|1997-11-12|24|5|18|7.0|0.0|126.0|11.08
1295|10740|28|WHITC|1997-11-13|12|7|5|45.6|0.2|228.0|81.88
1296|10740|35|WHITC|1997-11-13|16|1|35|18.0|0.2|630.0|81.88
1297|10740|45|WHITC|1997-11-13|21|8|40|9.5|0.2|380.0|81.88
1298|10740|56|WHITC|1997-11-13|26|5|14|38.0|0.2|532.0|81.88
1299|10741|2|AROUT|1997-11-14|1|1|15|19.0|0.2|285.0|10.96
1300|10742|3|BOTTM|1997-11-14|1|2|20|10.0|0.0|200.0|243.73
1301|10742|60|BOTTM|1997-11-14|28|4|50|34.0|0.0|1700.0|243.73
1302|10742|72|BOTTM|1997-11-14|14|4|35|34.8|0.0|1218.0|243.73
1303|10743|46|AROUT|1997-11-17|21|8|28|12.0|0.05|336.0|23.72
1304|10744|40|VAFFE|1997-11-17|19|8|50|18.4|0.2|919.9999999999999|69.19
1305|10745|18|QUICK|1997-11-18|7|8|24|62.5|0.0|1500.0|3.52
1306|10745|44|QUICK|1997-11-18|20|2|16|19.45|0.0|311.2|3.52
1307|10745|59|QUICK|1997-11-18|28|4|45|55.0|0.0|2475.0|3.52
1308|10745|72|QUICK|1997-11-18|14|4|7|34.8|0.0|243.59999999999997|3.52
1309|10746|13|CHOPS|1997-11-19|6|8|6|6.0|0.0|36.0|31.43
1310|10746|42|CHOPS|1997-11-19|20|5|28|14.0|0.0|392.0|31.43
1311|10746|62|CHOPS|1997-11-19|29|3|9|49.3|0.0|443.7|31.43
1312|10746|69|CHOPS|1997-11-19|15|4|40|36.0|0.0|1440.0|31.43
1313|10747|31|PICCO|1997-11-19|14|4|8|12.5|0.0|100.0|117.33
1314|10747|41|PICCO|1997-11-19|19|8|35|9.65|0.0|337.75|117.33
1315|10747|63|PICCO|1997-11-19|7|2|9|43.9|0.0|395.09999999999997|117.33
1316|10747|69|PICCO|1997-11-19|15|4|30|36.0|0.0|1080.0|117.33
1317|10748|23|SAVEA|1997-11-20|9|5|44|9.0|0.0|396.0|232.55
1318|10748|40|SAVEA|1997-11-20|19|8|40|18.4|0.0|736.0|232.55
1319|10748|56|SAVEA|1997-11-20|26|5|28|38.0|0.0|1064.0|232.55
1320|10749|56|ISLAT|1997-11-20|26|5|15|38.0|0.0|570.0|61.53
